"id","menus","rep","rep2","t1","t2","c1","c2","d1","d2","drift1","drift2","drift3","speed","precision","treatment","f1","f2","f3","stay","alpha","bias_att","bias_sim","bias_comp","target_a","comp_a","dec_a","target_s","comp_s","dec_s","target_c","comp_c","dec_c"
29,1,1,29,1.5,1,1,1.5,1.5,0.85,3.73561912835738,3.94198759529895,1.99332731634367,4.41673392938961,0.687222299794676,1,0.108390991296514,0.152081614482703,-0.260472605779216,0.7479773165,1.76154123,0.226631201315398,0.0522615341379207,0.101783452257485,0.411507988209208,0.452392033413725,0.136099978377067,0.282601074802889,0.354815541771566,0.362583383425544,0.317711960882898,0.427824971975743,0.254463067141359
30,1,1,30,1.5,1,1,1.5,1.5,0.85,3.2450623613106,3.41899753187963,1.68880499180978,3.78623084141486,0.679930905916499,1,0.117837178355215,0.162318912930034,-0.280156091285249,0.4890187615,1.76154123,0.243639555062119,0.0581910066952345,0.14524391814692,0.414452742837408,0.454380064909677,0.131167192252915,0.279115453582054,0.358973085472624,0.361911460945321,0.338286538537366,0.447049768656544,0.21466369280609
31,1,1,31,1.5,1,1,1.5,1.5,0.85,2.49054620381396,2.84560648956831,0.93118873661773,3.06420302383477,0.752698591049998,1,0.0942473390798901,0.177607545333702,-0.271854884413592,0.685091752,1.76154123,0.239094206603412,0.0694723936946933,0.125963718112846,0.409606192494069,0.517994253922483,0.0723995535834483,0.241587267418853,0.370574850631649,0.387837881949498,0.288870308665047,0.501890042890828,0.209239648444125
32,1,1,32,1.5,1,1,1.5,1.5,0.85,2.47801932947982,2.02486559639452,1.43598078912567,2.82921972048365,0.727986608480396,1,0.138651165994471,0.0125865228382576,-0.151237688832729,0.5743664805,1.76154123,0.145353714971874,0.028306820884379,0.065104475745853,0.480051427733196,0.336345520090805,0.183603052175999,0.368532748611951,0.315670902768842,0.315796348619207,0.319650647070798,0.271446401643553,0.408902951285649
33,1,1,33,1.5,1,1,1.5,1.5,0.85,1.0372437282916,1.28421705389578,0.0168989723126236,1.25936333234987,0.839818568902374,1,0.113152027136104,0.221556079870952,-0.334708107007057,0.8222901163,1.76154123,0.294889805409615,0.0893881043719864,0.252436503754015,0.406918177212091,0.592793529043539,0.00028829374437019,0.171774480359481,0.411722674093549,0.41650284554697,0.317833306361385,0.664363895180526,0.0178027984580888
34,1,1,34,1.5,1,1,1.5,1.5,0.85,4.11434357544586,4.39659078494928,2.56291153460487,4.81241673302105,0.639009081562874,1,0.106987902284142,0.178365300102155,-0.285353202386297,0.7317613365,1.76154123,0.249686845496322,0.0754438715033016,0.176781119355785,0.3908725989174,0.439334086424295,0.169793314658305,0.279718758848074,0.358186341095482,0.362094900056444,0.334146845697547,0.441683681826932,0.224169472475522
35,1,1,35,1.5,1,1,1.5,1.5,0.85,2.22026852627178,2.2460803801896,1.06025229353861,2.55322568023597,0.698382874200404,1,0.131608755981827,0.14059408361896,-0.272202839600786,1.570944838,1.76154123,0.235777381110308,0.0235591182595415,0.0515392758229598,0.436193835831536,0.445166109377235,0.118640054791228,0.30870212211163,0.344101152321671,0.347196725566699,0.329124509122651,0.382498541395251,0.288376949482097
36,1,1,36,1.5,1,1,1.5,1.5,0.85,2.78655045382197,3.15101619016877,0,3.13527111499215,0.859632783897275,1,0.149207709131329,0.210169953226845,-0.316883755742952,0.7170136605,1.76154123,0.288312117034252,0.0488061988117435,0.245703889124,0.446078101830934,0.553921898169066,0,0.233997052407983,0.392150112885493,0.373852834706524,0.390123158872876,0.602907765050483,0.00696907607664134
37,1,1,37,1.5,1,1,1.5,1.5,0.85,2.59386661819555,3.14984326132336,0.982101090481087,3.2743681506138,0.748665642250117,1,0.0784172858011932,0.202300516509795,-0.280717802310989,0.773490665,1.76154123,0.250875720454239,0.0952761927584005,0.182745914641504,0.386307335615275,0.543880688318109,0.069811976066616,0.212020209760383,0.383260356724133,0.404719433515484,0.280047212782339,0.564447233861947,0.155505553355714
38,1,1,38,1.5,1,1,1.5,1.5,0.85,2.28331677007262,2.38929716820543,1.38956148172196,2.64274827539131,0.642047950583185,1,0.118613645457683,0.166485397371911,-0.285099042829595,0.7470167125,1.76154123,0.24806052552673,0.0596663540529426,0.152753121725068,0.399979996352676,0.43325909076802,0.166760912879303,0.289751984567331,0.354127996478637,0.356120018954032,0.339749895348448,0.425998439390496,0.234251665261056
39,1,1,39,1.5,1,1,1.5,1.5,0.85,1.24606644735643,0.936418539030685,0.150093064612885,1.38303099856441,0.913180446741459,1,0.15488367212117,0.0525245116328277,-0.207408183753998,0.9974977587,1.76154123,0.186769819430412,0.0300280232871635,0.0699762810568706,0.614024458660503,0.371218095875052,0.0147574454644451,0.413957956671252,0.29613214566455,0.289909897664198,0.317793294154295,0.186275700172518,0.495931005673187
40,1,1,40,1.5,1,1,1.5,1.5,0.85,3.31146648176932,3.69233108774676,1.28123565048392,3.90807955231552,0.718486363697235,1,0.114917622954062,0.194526483341795,-0.309444106295857,0.513224474,1.76154123,0.270926436240522,0.0851279087870336,0.225827669375538,0.416816801617032,0.504930224278564,0.0782529741044034,0.237593650950152,0.381041846992278,0.381364502057571,0.348097051221416,0.53230091103996,0.119602037738623
41,1,1,41,1.5,1,1,1.5,1.5,0.85,4.14530200430488,5.44426296814756,2.33726193754755,5.21851669903673,0.645607306463235,1,0.0379704570501408,0.328625531310773,-0.366595988360914,0.602029494,1.76154123,0.349162651296068,0.204814517118451,0.446149491491557,0.335479557647902,0.542253610653079,0.12226683169902,0.189028576040616,0.397951607867011,0.413019816092374,0.30130457120579,0.61141233257343,0.0872830962207797
42,1,1,42,1.5,1,1,1.5,1.5,0.85,2.23070098693618,2.19028355497488,0.925507743088944,2.6415418372087,0.76256857854618,1,0.118126594807135,0.107482267229467,-0.225608862036602,1.14149528,1.76154123,0.19545547932837,0.0179243368835778,0.0276560603028253,0.45858519017445,0.444049715740843,0.0973650940847078,0.308300919935949,0.340788216924837,0.350910863139214,0.293965412451471,0.353212726883046,0.352821860665483
43,1,1,43,1.5,1,1,1.5,1.5,0.85,1.26079545475488,1.20257739105085,0.502012830194271,1.47982681381603,0.771901811518613,1,0.124161658417334,0.0976190198008632,-0.221780678218197,1.444106777,1.76154123,0.192525660210201,0.00805432979894586,0.0363063442857808,0.472239879082748,0.434505621324231,0.0932544995930214,0.322332292052917,0.33446549880416,0.343202209142923,0.292213005400559,0.32229411592849,0.385492878670952
44,1,1,44,1.5,1,1,1.5,1.5,0.85,3.22873000754691,3.36719756136599,2.2217971710871,3.79797810401911,0.630392322217808,1,0.0982328527406021,0.145219403943782,-0.243452256684385,0.1779258566,1.76154123,0.212140719716965,0.0530018394400915,0.0859139635804761,0.385438747954816,0.415030837887135,0.19953041415805,0.298004905422437,0.347287210314242,0.354707884263321,0.313578583022281,0.39147122169416,0.294950195283559
45,1,1,45,1.5,1,1,1.5,1.5,0.85,1.75752671976241,1.90122075027104,1.13994626996655,2.11136104282908,0.651006343663034,1,0.0845772431694791,0.161514951019029,-0.246092194188508,0.6226419679,1.76154123,0.216566107118984,0.068730693975406,0.111857337167704,0.382420692965005,0.43920154538676,0.178377761648235,0.280392302027358,0.354121868203979,0.365485829768663,0.302792382543331,0.421890012624551,0.275317604832119
46,1,1,46,1.5,1,1,1.5,1.5,0.85,1.46072616313729,1.51621284027324,0.528509990589473,1.82824029819614,0.812012986528231,1,0.0954682591647652,0.113594316862361,-0.209062576027127,0.69376006825,1.76154123,0.181280194762797,0.0255380683793087,0.0822141444761193,0.44748740058215,0.477862074306906,0.074650525110944,0.29071631547082,0.342500835582636,0.366782848946544,0.220040217093379,0.311382890152461,0.46857689275416
47,1,1,47,1.5,1,1,1.5,1.5,0.85,2.51306353121324,3.23091416422634,1.03940124956042,3.22875932485705,0.727161696800379,1,0.061609176001286,0.237153649567693,-0.298762825568979,0.9960251915,1.76154123,0.273218566364728,0.127461733935386,0.257155516284095,0.361282987012448,0.562432397485666,0.0762846155018861,0.189101055156731,0.393757241875409,0.417141702967859,0.276368423304924,0.612980390748259,0.110651185946817
48,1,1,48,1.5,1,1,1.5,1.5,0.85,3.47154837150589,2.72894791234848,1.91960428614563,3.82905920764653,0.718179381376918,1,0.163369367036628,0.00475204936870168,-0.168121416405329,0.26668886465,1.76154123,0.165796475706339,0.0444811889635034,0.0784559441199028,0.49835647036963,0.326144278576218,0.175499251054152,0.386030645443338,0.310690588934125,0.303278765622537,0.342558967244376,0.251013729822131,0.406427302933493
49,1,1,49,1.5,1,1,1.5,1.5,0.85,2.15455586134496,2.37363419810561,1.11800563054944,2.56401005797681,0.681702518651838,1,0.102021671970365,0.184045549629898,-0.286067221600263,1.836266506,1.76154123,0.251113162901006,0.0738871201480955,0.161117255188933,0.399863556305018,0.4742368074749,0.125899636220082,0.264379116304747,0.363652700743781,0.371968182951472,0.320383341779349,0.471174308833496,0.208442349387154
50,1,1,50,1.5,1,1,1.5,1.5,0.85,1.15306720215897,1.15827186672188,0.467100401119151,1.37701003856792,0.76547407400095,1,0.113541376139879,0.116145566701409,-0.229686942841289,1.3190871835,1.76154123,0.198918989128623,0.023101679729904,0.0336148697378334,0.452176642536254,0.455778152160889,0.0920452053028575,0.300649321313415,0.343463274480181,0.355887404206403,0.285211371812555,0.360986551082894,0.353802077104551
51,1,1,51,1.5,1,1,1.5,1.5,0.85,2.04816918651178,2.50913557159817,1.11210706189006,2.56120359823221,0.676652776626985,1,0.0608474379576131,0.237960940666702,-0.298808378624315,1.4375560925,1.76154123,0.273508927756553,0.13587487560919,0.27918928336528,0.360893152626929,0.516027826083226,0.123079021289846,0.213956728678606,0.384975939906758,0.401067331414636,0.300608179584005,0.562014821118473,0.137376999297521
52,1,1,52,1.5,1,1,1.5,1.5,0.85,4.15741053033753,3.89837441869731,3.34537200096516,4.69119962980764,0.586574688234919,1,0.142383734371183,0.0390785280856824,-0.181462262456865,0.439397706,1.76154123,0.165421902822437,0.0162814276528861,0.0337727626950993,0.38837906189608,0.346768362893003,0.264852575210917,0.340626264181049,0.329969036814375,0.329404699004576,0.332908485849677,0.320465169692638,0.346626344457685
53,1,1,53,1.5,1,1,1.5,1.5,0.85,2.55225107748579,2.61078149691879,1.56508889059542,2.99120229139276,0.66109491295108,1,0.110467858977638,0.131355783598817,-0.241823642576454,0.7908654105,1.76154123,0.209685674118318,0.045857352982189,0.0890377415132293,0.40595991555555,0.422502496507306,0.171537587937144,0.295150095596991,0.349709607769893,0.355140296633116,0.324143312884746,0.402862545492219,0.272994141623035
54,1,1,54,1.5,1,1,1.5,1.5,0.85,2.62333464677192,3.8558498196075,0.762188428620578,3.61568476044129,0.772415375289178,1,0.0390356276559557,0.268639321550636,-0.307674949206592,0.701550316,1.76154123,0.290133365608783,0.162086958576346,0.327637967563355,0.324236517206091,0.639011409709154,0.0367520730847545,0.12238740338992,0.420963345082899,0.45664925152718,0.238341885432117,0.728068356808182,0.0335897577597006
55,1,1,55,1.5,1,1,1.5,1.5,0.85,3.09965199914097,2.8211431076662,1.24926063319284,3.45570653279546,0.739106267236293,1,0.155043868447808,0.0941940060165387,-0.249237874464347,0.727906895,1.76154123,0.217980079342369,0.00434525344699353,0.0545463272789345,0.488062781715912,0.413475811921916,0.0984614063621725,0.330697009716037,0.338981259424566,0.330321730859397,0.373352665947361,0.361892030469494,0.264755303583145
56,1,1,56,1.5,1,1,1.5,1.5,0.85,2.96018171542384,2.91779852850606,1.5947050110701,3.39032579593636,0.680810098200451,1,0.13345562737488,0.121402706124705,-0.254858333499585,0.5765416805,1.76154123,0.220796050334478,0.0111828370673025,0.014149726610171,0.432664463272127,0.421811648333134,0.145523888394739,0.322819107237136,0.337016670137112,0.340164222625752,0.321462589864663,0.344902542466666,0.333634867668671
57,1,1,57,1.5,1,1,1.5,1.5,0.85,3.22981034014285,2.93108614144778,1.86877205840937,3.59399320360093,0.667644375867208,1,0.158639257575019,0.0729835345553436,-0.231622792130362,0.26863701995,1.76154123,0.20511232068602,0.0117864155682543,0.0276331000002616,0.449581157855725,0.378932529781695,0.17148631236258,0.343179223331299,0.331390676772639,0.325430099896062,0.356585464732219,0.32840559758839,0.315008937679391
58,1,1,58,1.5,1,1,1.5,1.5,0.85,2.90880300751716,6.41544635406389,0.286921873418944,4.59394791135421,0.731177751371824,1,-0.0499187310691031,0.543621037160024,-0.493702306090922,1.3304437025,1.76154123,0.520460218841932,0.390305484255941,0.675084264033095,0.198211798086115,0.798437730235929,0.00335047167795596,0.0117834908042816,0.474029684957924,0.514186824237794,0.174070637874049,0.825929362125951,0
59,1,1,59,1.5,1,1,1.5,1.5,0.85,1.4517690789226,2.14937104179638,0.644409150781023,1.92655727892357,0.680996382892717,1,0.0182927865332933,0.367089808077598,-0.385382594610892,0.8995236715,1.76154123,0.376569580199081,0.244945453985074,0.515372745183128,0.309092822078536,0.616992585151849,0.0739145927696151,0.12880571187819,0.424890351382794,0.446303936739016,0.273060579714063,0.700714146343026,0.026225273942911
60,1,1,60,1.5,1,1,1.5,1.5,0.85,3.1046909156858,3.4085112547079,1.3206747896063,3.7485505627362,0.732228614087076,1,0.101943425992943,0.164717188458157,-0.2666606144511,0.8442591735,1.76154123,0.233058037381439,0.0520860746775611,0.0778073650252346,0.416559910087789,0.491022686739181,0.0924174031730307,0.270021767324548,0.357630796069018,0.372347436606434,0.287752512763046,0.433066981571723,0.279180505665231
61,1,1,61,1.5,1,1,1.5,1.5,0.85,3.055524590969,3.27568824799117,1.94021974603983,3.59612651107565,0.639431545543188,1,0.100705296756941,0.175011942619208,-0.275717239376149,0.673739609,1.76154123,0.24165133244352,0.0791806778862335,0.174238930774186,0.387639477388997,0.438183582777086,0.174176939833917,0.276982053737754,0.358945311369532,0.364072634892714,0.33001403592281,0.442981095342216,0.227004868734974
62,1,1,62,1.5,1,1,1.5,1.5,0.85,1.71089800298837,1.79697482322268,1.41492635378895,1.99961334467837,0.574390216520065,1,0.0753422657227563,0.168034725484229,-0.243376991206985,1.872689806,1.76154123,0.215806030756515,0.0813324923474412,0.140473311998684,0.356385770802475,0.388573042776443,0.255041186421082,0.302646719631679,0.345714110225469,0.351639170142853,0.319486378904263,0.385791452526023,0.294722168569713
63,1,1,63,1.5,1,1,1.5,1.5,0.85,3.74472544601712,3.94069857533629,2.11315439364659,4.58424400704286,0.710572842802613,1,0.0880633006945749,0.12412780107768,-0.212191101772255,0.9009187545,1.76154123,0.184645497644712,0.034464249069778,0.0797566202166697,0.406668894106235,0.444902444197126,0.148428661696639,0.296180813322076,0.34329366948156,0.360525517196364,0.255022710912253,0.3362865396181,0.408690749469647
64,1,1,64,1.5,1,1,1.5,1.5,0.85,2.32401421591247,2.13351314515767,0.640772643929853,2.46014216312215,0.743592399668037,2,0.191862913245608,0.133343526039861,-0.325206439285468,0.9562609075,1.8006122,0.283152875288745,0.0219117933807774,0.157889684027087,0.511362606816298,0.438377246946379,0.0502601462373225,0.358044998405761,0.334174661042946,0.307780340551293,0.459448756727073,0.391158413354958,0.149392829917969
65,1,1,65,1.5,1,1,1.5,1.5,0.85,3.4451516922252,3.06767076432163,2.01237228345316,3.8017991602984,0.666314434142702,2,0.167895793115928,0.0628653864515025,-0.230761179567431,0.7987305385,1.8006122,0.206629833464429,0.0388674294821146,0.0746130840524274,0.456364782510742,0.37030705427705,0.173328163212208,0.367616552054912,0.318653001582285,0.313730446362802,0.341588071124399,0.273800112096453,0.384611816779149
66,1,1,66,1.5,1,1,1.5,1.5,0.85,3.23774742296663,2.69765243949896,1.50536332253441,3.46007135194419,0.70758613554618,2,0.190423592347947,0.0546509539685625,-0.245074546316509,0.43430852,1.8006122,0.222833350897721,0.0493851327276157,0.062927016501576,0.507160795903346,0.365119144850769,0.127720059245885,0.388100749278289,0.31415702970335,0.297742221018361,0.395087678619948,0.274476462474978,0.330435858905073
