"","variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail"
"18","I[3]",2.480254395,2.46526,0.245912570347189,0.246415533,2.102414,2.8887525,1.00074880603725,1622.45523282619,1905.70541979358
"19","I[4]",2.595762215,2.57686,0.279498737362331,0.27450339,2.1586355,3.0937955,1.00086043897338,2025.04206675033,1880.49156192984
"20","I[5]",4.60698145,4.58868,0.409297574656028,0.405298362,3.958984,5.327972,0.999720176099592,1838.79540407924,1884.27190098687
"21","I[6]",2.487110665,2.473665,0.281603346552207,0.277557546,2.0406825,2.989567,1.00218749556673,2122.45976525574,1879.7124615914
"22","I[7]",1.985894275,1.971035,0.225725909963586,0.229024635,1.6384965,2.360522,1.0002684810685,1994.37669072325,1697.05484460138
"23","I[8]",0.367497405,0.348385,0.115080505340956,0.1050688968,0.212404,0.5802676,0.999924949510823,1928.89224269149,1961.40551068875
"24","I[9]",3.0659072,3.04808,0.30067570455395,0.297387321,2.606583,3.5969555,1.0001182327,2107.66817145042,1925.64961270926
"25","I[10]",1.86962274,1.85517,0.212684525183236,0.21416157,1.5380625,2.2377605,0.999786175300968,1999.05588954436,2002.11038000361
"26","I[11]",3.11715704,3.09523,0.342347894065706,0.33914475,2.5945395,3.71359,0.999801760018108,1990.26136116668,1882.31921405841
"27","I[12]",0.98146828,0.9728285,0.134022329532781,0.1311767415,0.7776852,1.2198105,0.999795662087233,1790.32682508107,1848.25244668759
"28","I[13]",0.5690574355,0.5619535,0.100439659753588,0.1005091605,0.41732495,0.7397263,1.00087911717024,1862.0203424156,1946.31641138356
"29","I[14]",0.6471764895,0.6383895,0.107006797145609,0.1059947805,0.48868375,0.83778215,1.00039789111608,1997.29735643086,2002.87030852694
"30","I[15]",1.3225159895,1.31052,0.212666066204987,0.219098628,0.99941275,1.702389,1.00070711946933,1928.64131483285,2003.46196224318
"31","I[16]",4.91850239,4.889585,0.476418802405752,0.486581907,4.1846045,5.782204,1.00024335343227,2116.41368726955,1920.07480761693
"32","I[17]",1.220460452,1.20721,0.139424651472442,0.134130822,1.0098545,1.464961,1.00007291966633,1980.84318621806,2003.46196224318
"33","I[18]",2.06111488,2.043055,0.269367280336242,0.254851527,1.648279,2.533156,1.0001202941299,1568.84673269949,1783.82966278161
"34","I[19]",3.40586084,3.37795,0.341302402365153,0.337988322,2.9005825,3.982235,1.00012723472277,1852.46148722161,1959.25773773211
"35","I[20]",0.5941061095,0.5811275,0.132226742816427,0.1315703718,0.39985205,0.83263525,1.00154364424802,1900.60827703622,1690.85133710076
"36","I[21]",2.795086525,2.78271,0.266333964800356,0.259351218,2.3721175,3.2573175,1.00043036613249,2137.87575845734,1921.86099939317
"37","I[22]",1.694295475,1.68053,0.227755422600509,0.222212088,1.343794,2.0897925,0.99957645274266,1997.24223974897,1864.22801084357
"38","I[23]",3.845234985,3.827705,0.418663806747897,0.410984133,3.2023515,4.584564,0.999885138539325,1889.28824948911,1892.11130895843
"39","I[24]",3.61392314,3.58225,0.370481233367196,0.362873763,3.055552,4.263942,0.999664827138674,1843.56706827566,1818.6077348136
"40","I[25]",2.874559135,2.85025,0.315746779825047,0.309729966,2.395894,3.423063,1.00050494663992,2032.85609643951,1912.75676054457
"41","I[26]",1.772069215,1.75604,0.217087274857801,0.210944328,1.4409325,2.160744,1.00065403267136,1949.67963534242,1662.10986112087
