"","variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail"
"196","lam[55]",0.470406174,0.4096055,0.275281184339316,0.2237821614,0.15746345,0.98713165,1.0000786691341,1770.4836923543,1890.9935019116
"197","lam[56]",0.253672840165,0.1637235,0.283161626342361,0.13632692325,0.03460837,0.76901415,1.00167953980071,2063.43281209205,1748.54232619944
"198","lam[57]",0.4869600178,0.412647,0.298411832780075,0.234777123,0.1633001,1.0620635,0.999988018907347,1952.29523754301,1884.27190098687
"199","lam[58]",1.264616398,1.21884,0.34709587837397,0.317854614,0.7647507,1.9169735,0.999660849338845,1976.01138040706,2004.13877981891
"200","lam[59]",0.9891505645,0.927939,0.359211699234629,0.3170547513,0.53346605,1.6496995,1.00028409341832,1657.9414866985,2047.41798921139
"201","lam[60]",0.2858242797,0.244198,0.172244191251028,0.13165488,0.09444704,0.6056307,1.00092393529772,1735.09500473999,1782.88028536775
"202","lam[61]",0.62615482845,0.5243835,0.384927519372885,0.2769993471,0.2219214,1.3468395,1.0005788695053,1923.83773015344,1869.71885636733
"203","lam[62]",0.644003696,0.4865055,0.546719126349472,0.3359927424,0.1469473,1.6369045,0.999843212404043,1869.54040411028,1892.78274084301
"204","lam[63]",0.2621806177,0.1981425,0.235294335667137,0.1386638715,0.05706007,0.68102045,1.00083241918716,1799.29528614928,1960.10076964382
"205","gamma[1]",3.68145308,3.601515,0.823506629174933,0.777490266,2.511377,5.151807,0.999744439696902,1645.51717612222,1437.85225444929
"206","gamma[2]",2.678332465,2.587035,0.710204964887848,0.660312975,1.692478,3.962719,1.00022810705121,1938.94452400476,1778.77947163481
"207","gamma[3]",5.28841216,5.161855,1.09231436293769,1.049191542,3.7385295,7.3541235,0.999752431893628,1792.23110549481,1750.50240816348
"208","gamma[4]",4.33785103,4.240475,0.992659957620519,0.975387714,2.901884,6.118312,0.999591877076007,1970.77155624487,2047.32872199687
"209","gamma[5]",2.169081468,2.107765,0.531156096659761,0.506515464,1.4045015,3.12739,1.0016147989373,1867.86339904628,1739.06144005758
"210","gamma[6]",3.348687345,3.233985,0.892904766984561,0.847832223,2.1052975,4.969215,0.999963387342213,2114.69236919971,1972.77831324482
"211","gamma[7]",2.897287075,2.752245,0.891746982337562,0.828751161,1.696482,4.6071765,1.00015503125506,1718.26716457617,2089.74570446577
"212","gamma[8]",5.3134532,5.225595,0.99832432336369,0.980006013,3.8483075,7.0466875,1.00039970881857,2133.8903791345,1992.87016464083
"213","gamma[9]",4.56428644,4.45175,0.980979724148936,0.981911154,3.1312275,6.32911,1.00106955082693,2055.98685682888,1895.89250752798
"214","gamma[10]",5.13890296,5.03687,1.00574275139204,0.931969773,3.65495,6.9752815,0.99979827485616,1999.7098791711,1793.91938683929
"215","gamma[11]",1.8328839735,1.74199,0.593261332524311,0.542461101,1.025094,2.897561,1.00051436193959,1933.27403715875,2057.2496326665
"216","gamma[12]",4.31717891,4.22053,0.999844508969105,0.973512225,2.872095,6.072202,0.999820831337203,1786.52248515688,1942.8362926436
"217","gamma[13]",5.33522422,5.25291,0.980000897152804,0.968182278,3.868483,7.0085735,1.00035871103837,2063.28322446585,1784.38646446917
"218","gamma[14]",3.77359716,3.644265,1.01329719505661,0.923481888,2.3871065,5.621337,1.00012190196047,1873.16285571152,1773.04788843699
"219","gamma[15]",5.82108208,5.71291,1.15323727202622,1.144018638,4.1101515,7.825855,0.999722883987369,2049.88953532195,1999.79360552227
"220","gamma[16]",2.75573678,2.6661,0.763848039693959,0.740062029,1.689414,4.0876965,1.00017124396909,1888.05659691845,1957.66794381694
"221","gamma[17]",4.41781964,4.322905,0.861100029988383,0.864681972,3.1803575,5.9695675,1.0025078658506,1885.94186182449,1755.19566988556
"222","gamma[18]",2.907224105,2.795805,0.810048735281937,0.778965453,1.7754165,4.382214,0.999593585962405,2047.99696429694,1961.2994557678
"223","gamma[19]",2.85625068,2.7787,0.699507780995876,0.669089967,1.8452175,4.1363705,0.999634718190248,2143.16598838538,1817.19875649805
"224","gamma[20]",3.44426984,3.347005,0.912492385233339,0.857202255,2.1555555,5.1259865,1.00033093445039,1837.77994743232,1900.48517397571
"225","gamma[21]",5.29396822,5.19472,1.00555950955339,0.943333902,3.892807,7.0885305,1.00046980131948,1829.65735853434,1815.33212213117
"226","gamma[22]",3.288263425,3.19907,0.911546364311089,0.862702701,1.989686,4.9171165,0.999588327067123,1651.21794493738,1850.49453652613
"227","gamma[23]",3.286473765,3.17955,0.788094859745864,0.728119686,2.2102465,4.726623,1.00181948701348,1900.1616993199,1958.88903719233
"228","gamma[24]",2.1145135275,1.95642,0.823217142416992,0.715176588,1.062655,3.6643525,0.99987654666799,1813.56527497845,1709.94093040154
"229","gamma[25]",4.127845635,4.033455,0.945183546237362,0.918048159,2.772395,5.874302,0.999769576284318,1775.67354789892,1771.84068996954
"230","gamma[26]",3.001224445,2.901415,0.867732297012121,0.812160867,1.801729,4.541087,0.999688126611462,1889.85184098325,1783.21226094933
"231","gamma[27]",3.61007904,3.47881,0.973082505259035,0.856883496,2.2391975,5.378801,1.00097848418672,2115.14169960642,2047.32872199687
"232","gamma[28]",2.9523932,2.836085,0.782177769987547,0.731981859,1.8815675,4.3528765,0.999757753943303,2030.54192337524,1880.89539716477
"233","gamma[29]",4.72340406,4.615055,1.06677963374396,1.030970388,3.1732805,6.7185785,0.999956468133348,1904.90603006347,1813.09014171392
"234","gamma[30]",3.91026052,3.80484,0.890063352086071,0.850856727,2.674058,5.5226565,1.00024051609481,1922.29048110354,1847.00979571403
"235","gamma[31]",4.259349895,4.19363,0.742283919305995,0.708771756,3.194484,5.561798,1.00097418335923,1971.78978720769,1955.22837438481
"236","gamma[32]",3.594614015,3.497075,0.939469620746985,0.894081929999999,2.24152,5.2748175,0.999877432010926,1962.34468032133,1509.91032353292
"237","gamma[33]",2.278266535,2.23464,0.480906304651198,0.449761536,1.5551005,3.1481395,0.999905944960845,2086.59648155452,1846.45627966833
"238","gamma[34]",3.95429391,3.809675,1.0405483269778,0.99652959,2.5265915,5.865019,1.0005741170691,1961.70685908424,1870.53448266796
"239","gamma[35]",2.87266697,2.77241,0.768144063306171,0.733012266,1.7987795,4.269884,0.999794949524302,1904.49310823199,2043.05742763917
"240","gamma[36]",5.978548555,5.872525,1.08907647103394,1.083610101,4.378552,7.927759,0.999862338936275,2003.7663354046,1824.77951845558
"241","gamma[37]",4.487908815,4.41612,0.857892862522139,0.854704074,3.2156985,6.005308,1.00032370233646,1704.70468389581,1775.04419634579
"242","gamma[38]",2.2138399765,2.115915,0.680121596101496,0.631743273,1.290226,3.499755,0.999802918496024,1825.37936737838,1879.07861671789
"243","gamma[39]",3.02511184,2.911375,0.734050696570395,0.721233009,1.999442,4.363261,1.0014420803465,2011.62798886636,1878.79953253214
"244","gamma[40]",4.784198695,4.696555,0.871317133358509,0.810737571,3.5316105,6.357248,1.00109413505989,1818.01787292388,1748.44628610148
"245","gamma[41]",4.469080635,4.351025,0.942960427772671,0.898055298,3.132211,6.1886595,1.00359792876783,1960.62846440115,1958.88903719233
"246","gamma[42]",3.797086445,3.718565,0.842114448121025,0.825222573,2.5888715,5.308081,1.00119590899812,2067.85053822171,1953.1565633513
"247","gamma[43]",2.193378908,2.077605,0.697231967932728,0.656710257,1.266322,3.523933,1.00181178299605,1870.68376130955,1962.8137738422
"248","gamma[44]",2.9469614235,2.763145,1.08921795473486,0.965476533,1.559186,4.955779,1.00300835183193,2122.59524013908,1984.98419587962
"249","gamma[45]",1.8676671625,1.771965,0.650000357284409,0.592810197,1.0163605,3.058017,0.99953812107891,2221.46726750386,1850.69977435945
"250","gamma[46]",3.061155275,2.966625,0.758664745708613,0.744228135,1.995478,4.4343995,0.999805811191992,2013.69466747293,1792.82552362202
"251","gamma[47]",4.08928073,3.99932,0.829817413032803,0.7946736,2.885352,5.600448,1.0007337187808,1841.76630660243,1921.38338511055
"252","gamma[48]",4.681711115,4.57306,1.07221188507228,1.022415786,3.1208455,6.6048735,1.00153671106702,2090.68863358924,1786.2718951934
"253","gamma[49]",2.670909289,2.581855,0.744600103103812,0.71179626,1.622218,4.03894,1.00017769726284,1906.79484009922,1689.07842853643
"254","gamma[50]",1.998572854,1.90457,0.619467789215448,0.578999778,1.1619695,3.1421315,1.00066081554038,1899.55228085288,1811.93128904321
"255","gamma[51]",2.6026608815,2.489015,0.83147618358085,0.76376139,1.4832395,4.116064,0.9999009314573,1824.12211629798,1884.63419829358
"256","gamma[52]",2.5074836105,2.23896,1.3552270894742,1.102869075,0.96145685,5.0549275,1.00067148173374,1888.34868769637,2087.91354744587
"257","gamma[53]",2.802117515,2.6951,0.788359898061673,0.737978976,1.709031,4.1989995,0.999919017106112,2135.81528933258,2003.46196224318
"258","gamma[54]",5.36801108,5.3223,0.90334085953658,0.890553341999999,4.022094,6.955138,0.999799526504848,1960.60020835303,2047.06098959464
"259","gamma[55]",4.576984735,4.470895,0.97202160351593,0.945172326,3.1875035,6.3641155,1.00035438115095,2020.41851775691,2004.13877981891
"260","gamma[56]",3.516424445,3.40876,0.860006542873998,0.813762075,2.287161,5.060267,0.999701098330224,1721.99661095717,1766.32055029941
"261","gamma[57]",3.48749842,3.379225,0.936545148317646,0.868455189,2.162374,5.1229865,0.999649583920208,1819.63340534453,1971.33495619657
"262","gamma[58]",5.908017515,5.85443,1.01126339907485,0.971836887,4.3726395,7.685162,1.00018580630066,1850.4803961375,1890.93670091518
"263","gamma[59]",2.000022706,1.962335,0.430595478548662,0.400546629,1.355819,2.7529955,0.999905966158862,1864.42746118366,1962.09111755608
"264","gamma[60]",4.839925585,4.721895,1.00333500306924,0.932570226,3.410088,6.6930275,0.999964032758756,1859.58153127724,1960.78816225669
"265","gamma[61]",2.962906675,2.791765,0.879344471327774,0.75849816,1.811086,4.652252,0.999676873595405,1870.07826606429,1885.90085905147
"266","gamma[62]",0.9286280724,0.7906835,0.594121462398961,0.4559039478,0.29026065,2.033465,0.999736787255834,1955.53445938904,1440.23505163907
"267","gamma[63]",5.43396213,5.312535,1.21421554402764,1.127532126,3.666328,7.6521095,1.00201066124279,1923.90984012178,1900.78082801487
"268","beta[1]",0.8220488055,0.790881,0.208025515342021,0.1908358242,0.53979415,1.2089955,0.99966092065041,2022.56530609903,2091.66792589589
"269","beta[2]",0.7958442755,0.7556815,0.26921030574992,0.2373976185,0.4388369,1.294946,1.00128345960568,2047.08664767602,1913.91559070703
"270","beta[3]",0.7821635255,0.7493305,0.237017887777338,0.218639022,0.45132195,1.2014425,0.999656165341898,2008.28217801165,1882.31921405841
"271","beta[4]",0.689584765,0.625011,0.308166675764583,0.2531798955,0.312762,1.2674335,0.999998479491933,1775.77277928501,1639.85051853222
"272","beta[5]",0.679769169,0.6342565,0.24182014193761,0.2134543698,0.36065105,1.124813,1.00074397414291,2025.80622251152,1903.00453239583
"273","beta[6]",0.8665512765,0.8423715,0.211792441247637,0.1984007907,0.5695455,1.2482975,0.999611101867006,1839.31318247812,1616.35597648586
"274","beta[7]",0.7489607335,0.684853,0.3169955070731,0.2809260132,0.35067035,1.329425,0.999560953505186,1811.59123596487,1724.96461598128
"275","beta[8]",0.5960504305,0.579061,0.143985768054285,0.1402013277,0.3892412,0.85577795,0.999728297916005,1821.77662255586,1880.30080974195
"276","beta[9]",0.8796339245,0.847009,0.245663638738481,0.2326881396,0.54851815,1.349135,0.999749395969016,1920.59428256355,1803.18355403687
"277","beta[10]",0.39332380495,0.357902,0.177090453518489,0.1520561973,0.18048755,0.7298117,0.999536251609996,1967.15935550772,1956.33874804135
"278","beta[11]",1.1509372205,1.11888,0.270495003750675,0.2495727297,0.78264355,1.6522015,1.00079978739908,1982.16556179705,1916.41035404819
"279","beta[12]",0.4523312964,0.3994845,0.236683504862051,0.1892768703,0.17954095,0.88767325,0.999634315683371,1942.04908443072,1881.38126348884
"280","beta[13]",0.22586290975,0.184877,0.161978676994536,0.1092557592,0.06547128,0.5161088,1.00074808145858,1898.22410712901,1869.33293443664
"281","beta[14]",0.8705533765,0.823432,0.292312393154508,0.252168021,0.4873341,1.428802,1.00213885557807,1685.15177562436,1983.90651189641
"282","beta[15]",0.8837729705,0.8517785,0.22429647251514,0.1992814551,0.5718022,1.2946605,0.999653644956979,1925.94129525184,1906.55025980046
"283","beta[16]",0.5219461895,0.4729545,0.222726734846482,0.187015164,0.246038,0.94073925,0.999629993885464,1935.84202353036,1913.06189959653
"284","beta[17]",0.4175661524,0.3894275,0.160472117395356,0.142522338,0.2124247,0.71100675,1.00049565651756,2147.60128993628,1803.0896356694
"285","beta[18]",0.7955426825,0.749018,0.292294950753665,0.2815939245,0.40981815,1.331818,1.0004005055741,1869.73875238603,1892.78274084301
"286","beta[19]",0.8203086,0.791669,0.232363560182453,0.2233974267,0.50446195,1.2600945,1.00006044896412,1878.12758059087,1943.77028457308
"287","beta[20]",0.751202542,0.714206,0.230971163771758,0.2123639175,0.44658045,1.162374,1.00008393660011,1794.0863810378,1893.3085891868
"288","beta[21]",0.4590988645,0.433548,0.172603384983038,0.1559228181,0.2291549,0.7820892,1.00009048805552,2078.51718837702,1865.06242142643
"289","beta[22]",0.954577294,0.9250125,0.244338517557698,0.2327185329,0.61419465,1.4127375,1.00023565891858,1884.89083794624,1930.55893863597
"290","beta[23]",0.6365657825,0.591092,0.270231562629947,0.2345310114,0.2969602,1.1612235,1.00319861927417,1598.20908448872,1597.81500611779
"291","beta[24]",0.45723193935,0.39599,0.264314169977821,0.1968996582,0.1695071,0.94595495,0.999814393087045,1878.62716632568,1944.36102822933
"292","beta[25]",0.603936757,0.5821055,0.187078062639785,0.1730083005,0.34639925,0.9477102,1.00005519146553,1932.69228272031,1862.36420326878
"293","beta[26]",0.674656363,0.636611,0.235203704813069,0.2094758127,0.35997025,1.093517,1.00160083429718,1734.26812311624,1848.69793705002
"294","beta[27]",0.946428403,0.911066,0.280626293687552,0.2535349782,0.5500619,1.461269,0.999985858592453,2165.42460960626,1751.06914883501
"295","beta[28]",0.8556217405,0.8136075,0.271751612536736,0.2548248402,0.47509515,1.347661,1.00143077185517,1900.19742076245,1783.07746570827
"296","beta[29]",0.6945903315,0.662513,0.220066488862875,0.1946624148,0.39889295,1.103152,0.999902376565356,2053.58322198738,1998.51123505307
"297","beta[30]",0.71092458,0.6849605,0.193682135658941,0.1842011892,0.43625595,1.08536,1.00102461832332,2069.54165955568,1721.06021732648
"298","beta[31]",0.524927351,0.495719,0.177863210307565,0.157422468,0.28271975,0.86410465,1.00015272045773,1902.14944135553,1650.47496306178
"299","beta[32]",1.1263775945,1.114345,0.172928269983207,0.165621246,0.8696851,1.430104,1.00306103635325,1700.4382864449,1756.94107160739
"300","beta[33]",0.527071562,0.501074,0.188463012074952,0.1751365728,0.27488465,0.8638985,1.00054681006734,1755.70604443935,2018.04926154151
"301","beta[34]",0.655031279,0.6213105,0.210696694180092,0.192649044,0.3682731,1.025629,0.999714017076264,1981.75567158504,1850.49453652613
"302","beta[35]",0.78859489,0.7410385,0.263949018856874,0.2340121014,0.4444514,1.266026,1.00067830160363,2003.9908745179,1785.43874931012
"303","beta[36]",0.5391134995,0.5231075,0.153648692928154,0.1527700692,0.31720865,0.8123011,0.999641506976658,1958.12214650333,1962.73343888589
"304","beta[37]",0.44496070055,0.4018515,0.196311043098425,0.1720290432,0.2031474,0.8167051,1.00017395495339,1944.05683383882,1919.69635336627
"305","beta[38]",0.700857727,0.661263,0.23699730701475,0.2090755107,0.395253,1.145531,0.999967715943451,2032.84823691971,1816.73261358451
"306","beta[39]",1.2078248735,1.19807,0.166795630754909,0.168015645,0.9597934,1.4969125,1.0002569095325,2001.39091983608,1696.31853745339
"307","beta[40]",0.6536497775,0.6416105,0.13763115132579,0.1328105667,0.4566602,0.8939907,1.0009343184935,1683.85900122429,1816.76480953258
"308","beta[41]",0.31543311655,0.265907,0.195475939174461,0.1416861516,0.10950405,0.68337665,0.99973385980902,1874.50145978095,1951.99180737078
"309","beta[42]",0.8787015465,0.8648875,0.176168948237226,0.1665975381,0.6183932,1.2135605,1.00041149217777,1935.25948291985,1662.38159595282
"310","beta[43]",0.9513237215,0.926817,0.227281907775201,0.2118754008,0.62524285,1.3529145,1.00038517725786,2025.84116902776,1869.61544225691
"311","beta[44]",0.6791937545,0.630083,0.26891263822594,0.2380655298,0.34173,1.18497,0.999762507224128,1967.95983535033,1930.55893863597
"312","beta[45]",0.576776089,0.531694,0.24156193227486,0.2178124725,0.2703509,1.0289135,1.00007984175945,2001.16624546978,2001.18275150363
"313","beta[46]",0.711364447,0.670085,0.265814611233619,0.2405800194,0.3660497,1.203014,1.00166357117299,2113.19106532385,2070.86019973943
"314","beta[47]",0.36503757205,0.325387,0.181343898481052,0.1492696506,0.14835465,0.69742875,0.999606134355258,1791.76912633221,1865.65214432095
"315","beta[48]",1.188903822,1.178885,0.163170265109729,0.157830183,0.9376846,1.476652,1.00006124605837,1958.6447756162,1957.2336163396
"316","beta[49]",0.5854199065,0.544099,0.236554537777229,0.2002933296,0.29113365,0.98704305,1.000586716113,2098.15529462844,1844.23357669975
"317","beta[50]",0.825613009,0.794205,0.249289979460081,0.2335532367,0.4964614,1.2803415,1.00146014237984,1742.44203012693,1790.00815253921
"318","beta[51]",0.44769568475,0.40662,0.209838696483974,0.1756562241,0.18622985,0.8407326,0.999524876903898,1997.05963610323,1927.57532532975
"319","beta[52]",1.0723750145,1.025225,0.329544102902243,0.29540805,0.63595925,1.665014,0.999816151166315,1775.23692145622,1799.27127684266
"320","beta[53]",0.775952751,0.745569,0.216009384057491,0.2072318976,0.4762967,1.1802045,0.999545362145019,1993.2209622061,1731.87190701764
"321","beta[54]",0.3174873506,0.2915315,0.137460272505094,0.1187518122,0.1439941,0.5790228,1.00115930952207,1610.55476547935,1848.3373086427
"322","beta[55]",0.982283768,0.971645,0.165196248186379,0.1538968452,0.73789805,1.279104,1.00057701465036,1947.80907801418,1848.3373086427
"323","beta[56]",0.897048253,0.8569455,0.279440795387466,0.2564001027,0.53165715,1.408297,0.999590418842306,2122.51377008812,1847.97665367457
"324","beta[57]",1.048650961,1.03383,0.211791536128343,0.2156753046,0.74445145,1.4167515,0.999502504032878,1954.7008476403,1892.11130895843
"325","beta[58]",0.148517647385,0.111657,0.123599465232645,0.07847090454,0.032762395,0.38046065,0.999551472856801,1894.18618708729,1880.47936963871
"326","beta[59]",0.30626605825,0.267621,0.1697115841439,0.1387683948,0.1140326,0.6104658,0.999859699065777,2030.1376757339,1984.98419587962
"327","beta[60]",0.5075338215,0.4597855,0.24129679958097,0.1981650573,0.2193861,0.94524485,1.00117432701954,1944.9220134471,1923.00432897657
"328","beta[61]",0.6576239115,0.6180345,0.222482181993311,0.1995468405,0.3657734,1.0768245,0.999779659589233,1801.29829874755,1770.45481153891
"329","beta[62]",0.5684264805,0.490471,0.340634461899065,0.2551391514,0.20126495,1.200774,1.00157526277232,2073.92480807509,1957.2336163396
"330","beta[63]",0.56206159895,0.5035325,0.272814517186302,0.2264441697,0.236186,1.0958815,1.00063151697241,1917.89737961082,1915.83559982127
"331","stay[1]",1.1948489585,1.15801,0.311592793140176,0.2953887762,0.76578725,1.7583445,0.999814201862038,1832.81757945753,1786.22749994212
"332","stay[2]",0.819860017,0.7914505,0.213384621049655,0.2005238739,0.5248793,1.2064445,1.00088690484662,1968.72956874757,1883.11399664497
"333","stay[3]",0.527308287,0.5071525,0.146881159353115,0.1359803655,0.3257967,0.79257325,1.00090275822999,1498.09156374584,1896.82005315165
"334","stay[4]",0.9532201605,0.9331815,0.188823651859455,0.1846259541,0.6839943,1.2856835,0.999913250120548,1574.48929431591,2043.96684100634
"335","stay[5]",0.875525842,0.7244205,0.570057170651225,0.4032775782,0.2826884,1.961437,0.999775638662793,2149.36413921793,1919.0426488087
"336","stay[6]",0.61689648,0.5933545,0.184482127611662,0.1650986295,0.36921305,0.94107635,0.999940726940523,1808.91377263441,1743.21685875624
"337","stay[7]",0.884290312,0.8712695,0.160704513157566,0.1526714763,0.6537188,1.1673605,0.999668706397252,2047.25853108649,2040.30973464303
"338","stay[8]",1.088297424,1.000215,0.461101898402249,0.4124267028,0.5053092,1.976668,1.00086382021629,1920.25011222184,1884.98412885863
"339","stay[9]",0.532542852,0.505931,0.168549805053972,0.1479464301,0.3083711,0.83759245,0.999594428610134,2011.76074835016,1815.73426851586
"340","stay[10]",0.671866415,0.6539045,0.151596347445234,0.1407291333,0.45602505,0.94223135,0.999950044292698,1921.66853995004,1781.2038652152
"341","stay[11]",1.72689279,1.676465,0.406481623018863,0.391095054,1.146686,2.4688755,0.999674014516554,1929.77250701618,1962.73343888589
"342","stay[12]",2.0962900775,2.044865,0.49106413798323,0.48518085,1.3723125,2.9520465,1.0002879893011,2117.50117149043,2003.46196224318
"343","stay[13]",0.6143576865,0.597196,0.148078588012775,0.13795593,0.3998906,0.8756041,0.999874469500574,1972.95540012922,1809.13432646975
"344","stay[14]",2.2232167155,2.168725,0.4710214120154,0.467678757,1.5547555,3.05183,0.999896393186288,2029.10186676924,1892.11130895843
"345","stay[15]",0.900344351,0.878839,0.193526632312943,0.1883539518,0.62045825,1.2503745,1.00018483743424,1868.7863184417,1882.13259443534
"346","stay[16]",1.920099839,1.84863,0.542718885060755,0.506041032,1.1711465,2.955476,1.00214647563341,1889.22173316282,1922.39429412326
"347","stay[17]",0.5999954055,0.5801865,0.160235026024698,0.1522170594,0.37429695,0.8893058,0.999842983480317,1967.87783731443,1812.9147643393
"348","stay[18]",0.810269618,0.789705,0.160554313694292,0.1489516329,0.58342425,1.099354,1.00049359481029,1784.65212674777,1735.17389202138
"349","stay[19]",1.483210692,1.369465,0.597282772828325,0.509310165,0.7222127,2.6049735,1.00012684290676,2042.29232532471,1769.10954949061
"350","stay[20]",1.2140253925,1.09218,0.599021561644211,0.5016740337,0.4837647,2.4054475,0.999627752748861,2020.83622518733,1882.93744827072
"351","stay[21]",0.8079405165,0.7820015,0.200254928479683,0.1955949702,0.5278906,1.162213,0.999686680341861,1520.80771149393,1758.01869007302
"352","stay[22]",0.4881106135,0.463354,0.169103473687981,0.1596923286,0.26200215,0.7989815,0.999523011058777,1808.00823889255,1970.60148571341
"353","stay[23]",0.641937138,0.628575,0.148789570709294,0.1383866253,0.4230258,0.90345095,0.999800229504891,2007.6825055054,2004.22343020712
"354","stay[24]",0.695899463,0.677816,0.154175910633566,0.1411390722,0.4852028,0.9744598,1.00089506348618,2007.91358007006,1882.2459841118
"355","stay[25]",1.5672871985,1.53046,0.339943108678012,0.321991068,1.0855275,2.1812475,1.00048059617448,1988.78716315473,1962.8137738422
"356","stay[26]",0.661059694,0.6426945,0.166438338415272,0.1606701033,0.42067835,0.9494393,0.999738464471612,1763.34030300072,1960.81131652156
"357","stay[27]",0.8706838735,0.8538135,0.16459415866151,0.1601556411,0.6290421,1.164412,0.999884362661496,2140.84924017461,2001.22557436138
"358","stay[28]",1.9890340135,1.94165,0.419783573919612,0.406291704,1.382179,2.7432585,0.999760963546007,1959.00955889128,1917.14745027116
"359","stay[29]",0.7479773165,0.730173,0.164883200427187,0.1579146912,0.51287105,1.056813,1.0017062532436,2064.46104335891,1978.97838044125
"360","stay[30]",0.4890187615,0.4606345,0.162543867543512,0.1459960698,0.27659515,0.7938533,1.00331819807471,1903.48480746091,1632.56934859814
"361","stay[31]",0.685091752,0.6448325,0.23260058348321,0.2062081623,0.3861356,1.1191005,1.0011120705322,2159.86659438429,1952.79432124519
"362","stay[32]",0.5743664805,0.5443585,0.189436291467327,0.1664055414,0.3261246,0.9239789,1.00118134278657,1866.36105012116,1916.65388051311
"363","stay[33]",0.8222901163,0.6510165,0.596210752795304,0.4049032491,0.2349992,1.968028,0.999692047086552,1894.12804243036,1925.64961270926
"364","stay[34]",0.7317613365,0.7044775,0.176263249480443,0.1621682706,0.4907899,1.0401295,0.999736751363135,1862.33161929307,1786.41621225888
"365","stay[35]",1.570944838,1.52716,0.371157272420339,0.351783915,1.0421795,2.2558285,1.0015359693019,2060.90949917902,1845.16814978166
"366","stay[36]",0.7170136605,0.6633405,0.30006428475213,0.265392813,0.34631085,1.251769,1.00004877952768,1800.69719723429,1708.01472466512
"367","stay[37]",0.773490665,0.748,0.200697765889487,0.1860277524,0.49691635,1.135935,0.999749391427583,1872.64593194508,2092.51539621037
"368","stay[38]",0.7470167125,0.7154705,0.241059303855673,0.2199666903,0.43034,1.1827295,0.999653815930814,1961.65958872925,1922.7754964608
"369","stay[39]",0.9974977587,0.847775,0.616279367941549,0.4833928344,0.3313902,2.2123705,0.999831790029022,1851.58914874408,1715.41159740865
"370","stay[40]",0.513224474,0.5031975,0.109869673481388,0.1031481885,0.35478275,0.70550395,0.99952913328571,1902.9260161017,1889.09425838167
"371","stay[41]",0.602029494,0.582105,0.159677863197576,0.1527974973,0.37780235,0.89538835,1.00055945193376,1823.52371385504,1603.74264177003
"372","stay[42]",1.14149528,1.079365,0.370898142542421,0.3355894752,0.65133075,1.836886,1.0016168404516,1935.1800619236,1813.59930613688
"373","stay[43]",1.444106777,1.31084,0.649039331277962,0.539903616,0.66384635,2.698726,1.00007921603793,1917.41009240258,1846.42337678049
"374","stay[44]",0.1779258566,0.1391355,0.141666223631041,0.0903696591,0.04740666,0.43122535,0.999882091963694,2072.17400899032,1883.11399664497
"375","stay[45]",0.6226419679,0.536002,0.369032585518611,0.2791468932,0.21529695,1.3379635,0.999907232946297,2127.44701720028,2056.68944992684
"376","stay[46]",0.69376006825,0.580529,0.448747360742686,0.3242831676,0.22518105,1.5545155,1.0017662852756,1989.14807317367,1932.66230891579
"377","stay[47]",0.9960251915,0.968907,0.245201410879137,0.233761542,0.64760485,1.4432265,0.999608089399356,1733.4375415465,1883.76504671098
"378","stay[48]",0.26668886465,0.243461,0.123498657416811,0.1030866606,0.1180882,0.49926975,1.0006580489368,1951.08761332528,1916.65388051311
"379","stay[49]",1.836266506,1.791715,0.429947394841123,0.395898678,1.204661,2.6145275,1.00043268556494,1887.67039046578,1825.81826436812
"380","stay[50]",1.3190871835,1.155745,0.72425019618655,0.582750756,0.50188955,2.680987,1.00065868874776,1907.00770932743,1650.06537017982
"381","stay[51]",1.4375560925,1.400365,0.367068505034675,0.355683153,0.9136163,2.109116,0.999823721181937,2019.72722216235,1905.81818247539
"382","stay[52]",0.439397706,0.424565,0.117560851533098,0.1092646548,0.27460695,0.65429045,0.999566790020152,1954.86628412561,2002.11038000361
"383","stay[53]",0.7908654105,0.768378,0.187706910179856,0.1777511379,0.5157245,1.132295,1.0008007598694,1900.49160457361,1749.40693114942
"384","stay[54]",0.701550316,0.664204,0.211727656675312,0.1851552423,0.42552315,1.096366,1.00084740622994,1975.5138715028,1769.22708971404
"385","stay[55]",0.727906895,0.7089855,0.178863706176663,0.1734901455,0.47198935,1.043542,1.00061246201668,1871.57352894154,1739.46867220311
"386","stay[56]",0.5765416805,0.55967,0.159400948677243,0.1517107515,0.34850975,0.87057365,0.999623441705244,1851.9448818182,1668.14386587353
"387","stay[57]",0.26863701995,0.248985,0.114847363268813,0.1033008963,0.1237751,0.4921853,1.0027298469874,1765.01228881,1922.39429412326
"388","stay[58]",1.3304437025,1.24938,0.479063172329419,0.4336953411,0.71393835,2.2157675,1.00027001832621,1807.58806441543,1811.11666932955
"389","stay[59]",0.8995236715,0.802296,0.430647283163613,0.3540382083,0.38973445,1.7382855,1.00023541715147,2187.27150632943,1861.03524414826
"390","stay[60]",0.8442591735,0.8240535,0.191801053365912,0.1829913876,0.56417055,1.189826,1.00032082353468,1902.13991835427,1943.72106480551
"391","stay[61]",0.673739609,0.6615295,0.15234945282991,0.1503415704,0.45222455,0.948191,0.999541870957932,1731.99862561772,1741.23999628434
